max schd: 0.009656, max dp: 0.001587, max job: 52
Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),cold_count,wave,gpu_usg,n_avg,round_out,#shuffle,locality(content),iq_ignore,dist_expand,unlucky_expand,lucky_expand,lucky_shrink,model,gpu_req,k_val,rank_irt,ideal_run_time,ooit_inc_p_gpu
Job111,950600000,951790771,3032337846,2078086040,1.24927,1.13573,1.23096,1.13575,0.751501,0.998275,0.997244,15,7.98313,1.00962,39.6827,12,15,1.4592,0,3,3,0,0,GPT2_SMALL,8,32,421,279381528,0.139
Job112,953459000,953472053,674620999,674445125,0.675872,1.07155,0.670498,1.07162,1.37686,0.996842,0.993684,4,15.3437,1.10689,45.1509,0,4,1.00026,0,2,2,0,0,GPT2_SMALL,16,16,262,50177344,0.072
Job113,953481000,953487611,708911465,708904854,0.496076,0.792638,0.492229,0.792684,1.32419,0.995171,0.990343,3,15.5763,1.06744,45.0085,0,3,1.00001,0,1,1,0,0,BERTLARGE,16,8,285,72045240,0.083
Job114,975689000,976008457,2578217,2258760,0.26246,0.191106,0.26246,0.192966,3.60172,0.5,0,1,2,4,37,0,1,1.14143,0,0,0,0,0,GNMT,8,8,97,1308912,0.142
Job115,978710000,978789297,1029713840,1025495910,0.633637,0.541111,0.629245,0.541138,1.23743,0.988461,0.977842,6,7.90585,1.02768,43.8298,3,6,1.00411,0,2,2,0,0,VGG19,8,4,325,168097240,0.136
Job116,1017009000,1017209715,1696161,1495446,0.147204,0.109116,0.147204,0.109645,7.24925,0.4,0,1,1,8,37,0,1,1.13422,0,0,0,0,0,ResNeXt,8,4,105,1467264,0.13
Job117,1021128000,1021358073,1490261915,1260239720,0.887498,0.788272,0.874088,0.788288,1.06454,0.997494,0.994988,9,7.57495,1.11378,41.3128,6,9,1.18252,0,1,1,0,0,GPT2_SMALL,8,32,344,185744728,0.139
Job118,1023904000,1024010985,2869925,2762940,0.230644,0.172311,0.230644,0.173667,4.06483,0.333333,0,1,2,4,38,0,1,1.03872,0,0,0,0,0,GNMT,8,8,115,1588128,0.142
Job119,1032786000,1032886212,1472222802,1148584803,0.865468,0.769494,0.852299,0.769511,0.989581,0.996683,0.993367,12,7.5544,1.12135,41.3507,9,12,1.28177,5,1,1,0,0,BERTLARGE,8,16,350,188017296,0.142
Job120,1032917000,1033143569,1042487,815918,0.170574,0.128478,0.170567,0.13,6.79425,0.285714,0,1,1,8,39.0657,0,1,1.27769,0,0,0,0,0,VGG19,8,4,44,788088,0.136
