Job#,Admitted_time,Scheduled_time,JCT,Running_time,fairness(Mm),fairness(1/n),fairness(1/n-down),fairness(GPU_load),fairness(GPU_share),locality(dist),locality(bit),yield_count,n_avg,promote_count,model,gpu_req,rank_irt,ideal_run_time
Job143,1628140000,1628160000,47626184,47606184,0.97073,0.51576,0.953452,0.516879,1.03028,1,1,0,37.7809,0,GNMT,4,879,47606184
Job144,1628273000,1628273000,38788199,38788199,0.969715,0.513592,0.936844,0.514342,1.03798,0.5,0,0,38.682,0,ResNet50,4,806,38540063
Job145,1628694000,1628694000,103070064,103070064,1,0.532469,1,0.532661,1,1,1,0,34.3323,0,ResNet50,2,1116,103070064
Job146,1629604000,1629624000,41225152,41205152,0.966132,0.510544,0.936436,0.51124,1.03515,1,1,0,38.4689,0,ResNet50,4,829,41205152
Job147,1629874000,1629874000,11703973,11703973,0.914679,0.510452,0.881548,0.51593,1.09526,1,1,0,40.94,0,VGG19,4,420,11703973
Job148,1630000000,1630020000,12221286,12201286,0.914732,0.506064,0.880053,0.507031,1.09358,1,1,0,40.9925,0,GPT2_SMALL,4,426,12201286
Job149,1630591000,1630591000,11093548,11093548,0.909177,0.504063,0.875269,0.50512,1.10031,1,1,0,41.1516,0,GPT2_SMALL,4,408,11093548
Job150,1631606000,1631626000,138536101,138516101,0.569518,0.532365,0.541579,0.532904,1.75731,1,1,0,33.27,0,VGG19,8,1231,138516101
Job151,1633920000,1633940000,108300670,108280670,1.00018,0.532849,1.00018,0.532981,0.999815,1,1,0,33.8187,0,ResNeXt,1,1136,108280670
Job152,1637405000,1637425000,44896877,44876877,0.26302,0.519027,0.246686,0.520625,3.81868,1,1,0,36.6636,0,VGG19,16,860,44876877
Job153,1639832000,1639832000,6626127,6626127,1,0.506881,1,0.514757,1,1,1,0,40.6125,0,GNMT,1,349,6626127
Job154,1646952000,1646972000,185751541,185731541,0.593678,0.539268,0.572431,0.539581,1.68515,1,1,0,31.4627,0,GNMT,8,1339,185731541
Job155,1696855000,1696875000,549597817,167734536,1.19044,2.08154,1.04407,2.08192,0.842055,0.967239,0.836196,2,28.3133,0,GPT2_SMALL,16,1297,167360974
Job156,1703969000,1703989000,587021198,179043105,1.23043,2.13037,1.06156,2.13137,0.815686,0.949993,0.849979,3,27.8992,0,ResNet50,16,1323,178474461
Job157,1739191000,1739191000,8859168,8859168,1,0.518949,1,0.5251,1,1,1,0,33.3983,0,GNMT,4,386,8859168
Job158,1739283000,1739303000,16583053,16563053,1.00121,0.527343,1.00121,0.531457,0.998794,1,1,0,31.9646,0,VGG19,4,495,16563053
Job159,1739460000,1739460000,4283798,4283798,1,0.515914,1,0.520954,1,1,1,0,33.9079,0,ResNeXt,4,304,4283798
Job160,1740339000,1740359000,8026386,8006386,1.0025,0.515037,1.0025,0.516563,0.997508,1,1,0,33.4453,0,GPT2_SMALL,4,373,8006386
Job161,1741736000,1741736000,8563600,8563600,1,0.521954,1,0.528395,1,0.5,0,0,32.8025,0,GNMT,4,379,8563600
Job162,1757788000,1757808000,446708869,251619692,1.35984,1.20334,1.20492,1.20399,0.780244,0.67181,0.0154308,1,28.1413,0,GNMT,8,1399,237207056
Job163,1767371000,1767391000,126594670,126574670,0.676639,0.59807,0.664473,0.598438,1.5027,0.666667,0,0,27.5485,0,ResNet50,8,1191,124528955
Job164,1781187000,1781207000,16243264,16223264,1.00123,0.539211,1.00123,0.540653,0.998769,1,1,0,30,0,ResNeXt,4,489,16223264
Job165,1800172000,1800192000,38092791,38072791,1.00053,0.559953,1.00053,0.561343,0.999475,1,1,0,29.4924,0,VGG19,1,803,38072791
Job166,1802007000,1802027000,173572985,173552985,0.732137,0.650644,0.702049,0.650962,1.36614,1,1,0,25.6479,0,ResNet50,8,1313,173552985
